recording_id	recording_title	recording_path	performer_name	label_name	catalog_number	format	source_id	source_reference	confidence	review_status
REC000053	A Todo Dar	/recordings/todo-dar-22	Manuel D. Núñez	Peerless	10004-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000054	A Todo Dar	/recordings/todo-dar-29	Manuel D. Núñez	Peerless	LD-808	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000055	A Traves De Mi Llanto	/recordings/traves-de-mi-llanto	David Zaizar	Peerless	LP-1444	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000056	A Un Corazón	/recordings/un-coraz%C3%B3n-13	Juan Mendoza	Peerless	7667-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000057	A Un Corazón	/recordings/un-coraz%C3%B3n-17	Juan Mendoza	Peerless	LD-508	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000058	A Una Ola	/recordings/una-ola-2	Lupita Cabrera	Peerless	3071	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000059	A Venezuela	/recordings/venezuela-7	Tony Camargo	Peerless	3050	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000060	A Ver Que Pasa	/recordings/ver-que-pasa-1	La Prieta Linda	Peerless	5053	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000061	Abranse Que Vengo Herido	/recordings/abranse-que-vengo-herido-1	Pedro Infante	Peerless	3525	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000062	Abre Tus Ojos	/recordings/abre-tus-ojos-4	Raul Martinez	Peerless	4192-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000063	Aburrido Me Voy	/recordings/aburrido-me-voy-11	Lola Beltrán	Peerless	213-A-2	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000064	Aburrido Me Voy	/recordings/aburrido-me-voy-12	Lola Beltrán	Peerless	LPL-378	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000065	Aburrido Me Voy	/recordings/aburrido-me-voy-13	Lola Beltrán	Peerless	S-1632	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000066	Aca Nomas	/recordings/aca-nomas-0	Martin Y Malena	Peerless	2047	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000067	Acabaste!	/recordings/acabaste-0	Marga Llergo	Peerless	2471	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000068	Acariciame	/recordings/acariciame-5	Salvador García	Peerless	2284	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000069	Aceptame	/recordings/aceptame	Beatriz Adriana	Peerless	11305-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000070	Aceptame	/recordings/aceptame-0	Beatriz Adriana	Peerless	2067	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000071	Aconsejala	/recordings/aconsejala-0	Los Galleros	Peerless	S-1707	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000072	Acuerdate	/recordings/acuerdate-5	Martha Triana	Peerless	2422	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000073	Acuerdate De Mi	/recordings/acuerdate-de-mi-53	David Zaizar	Peerless	S-1644	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000074	Adelaida	/recordings/adelaida-11	Pepe Y Lulu	Peerless	4334-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000075	Adelante	/recordings/adelante-1	Juan Mendoza	Peerless	7607	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000076	Adelita	/recordings/adelita-22	Martin Y Eloisa	Peerless	1926	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000077	Adelita	/recordings/adelita-23	Mariachi Güitrón	Peerless	3248	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000078	Adios	/recordings/adios-25	Salvador García	Peerless	2148	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000079	Adios	/recordings/adios-26	Orquesta De Juan Garcia Medeles	Peerless	3038	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000080	Adios	/recordings/adios-27	Los Tecolines	Peerless	7041	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000081	Adios	/recordings/adios-28	Veronica Castro	Peerless	11265-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000082	Adios	/recordings/adios-39	Salvador Huerta	Peerless	LP-2072	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000083	Adios	/recordings/adios-40	Veronica Castro	Peerless	LP-2079	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000084	Adios A Mi Novia	/recordings/adios-mi-novia-5	Hermanas Hernández	Peerless	2303	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000085	Adios Adios Adios	/recordings/adios-adios-adios-2	David Zaizar	Peerless	LPL-358	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000086	Adios Angel Mio	/recordings/adios-angel-mio-16	David Zaizar	Peerless	S-1577	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000087	Adios Corazon	/recordings/adios-corazon-2	Manuelita Arriola	Peerless	2301	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000088	Adios Lucrecia	/recordings/adios-lucrecia-2	Pedro Infante	Peerless	4662A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000089	Adios Mariquita Linda	/recordings/adios-mariquita-linda-47	Banda Mochis De Porfirio Amarillas	Peerless	AP-114	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000090	Adios Mariquita Linda	/recordings/adios-mariquita-linda-48	David Zaizar	Peerless	S-1528	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000091	Adios Mi Amor	/recordings/adios-mi-amor-3	Beatriz Adriana	Peerless	11701-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000092	Adios Mi Chaparrita	/recordings/adios-mi-chaparrita-34		Peerless	LPL-402	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	medium	needs_review
REC000093	Adios Mi Chatita	/recordings/adios-mi-chatita-0	Los Sembradores Del Naranjo	Peerless	3508	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000094	Adios Mi Juan	/recordings/adios-mi-juan-2	Manuelita Arriola	Peerless	1912	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000095	Adios Mis Chorreadas	/recordings/adios-mis-chorreadas-1	Pedro Infante	Peerless	3032	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000096	Adios Mis Chorreadas	/recordings/adios-mis-chorreadas-2	Pedro Infante	Peerless	8000-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000097	Adios Mis Chorreadas	/recordings/adios-mis-chorreadas-3	Pedro Infante	Peerless	EPIB-1	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000098	Adios Mujer	/recordings/adios-mujer-1	Martin Y Malena	Peerless	2322	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000099	Adios Nos Dijimos	/recordings/adios-nos-dijimos-0	Hermanas Hernández	Peerless	4668A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000100	Adios Sylvia	/recordings/adios-sylvia-1	Los Baby’s	Peerless	LP-1999	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000101	Adios Vida Mia	/recordings/adios-vida-mia-5	Los Broncos De Reynosa	Peerless	7838	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000102	Adios Y Bienvenida	/recordings/adios-y-bienvenida-0	Beatriz Adriana	Peerless	11473-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000103	Adios Y Buena Suerte	/recordings/adios-y-buena-suerte-0	Marco Antonio Vazquez	Peerless	9373-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000104	Adios, Adios, Adios	/recordings/adios-adios-adios-1	David Zaizar	Peerless	5083	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000105	Adivinanza	/recordings/adivinanza-6	Los Tecolines	Peerless	4064	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000106	Adiós En El Puerto	/recordings/adi%C3%B3s-en-el-puerto-10	Hermanos Zaizar	Peerless	pee-1782	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000107	Adolorido	/recordings/adolorido-17	Banda Mochis De Porfirio Amarillas	Peerless	AP-114	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000108	Adorado Tormento	/recordings/adorado-tormento-4	Lola Beltrán	Peerless	5038-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000109	Adorado Tormento	/recordings/adorado-tormento-5	Lola Beltrán	Peerless	5380	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000110	Adrede	/recordings/adrede-8	Dueto Aguila Y Sol	Peerless	8057-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000111	Agarro Parejo	/recordings/agarro-parejo-0	Pepe Infante	Peerless	5099	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000112	Agua Nieve	/recordings/agua-nieve-0	Los Trovadores Del Viejo Elpidio	Peerless	3703	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000113	Agua!	/recordings/agua-0	Marga Llergo	Peerless	2471	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000114	Aguanta Corazón	/recordings/aguanta-coraz%C3%B3n-57	Carlos Madrigal	Peerless	4405	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000115	Aguanta Corazón	/recordings/aguanta-coraz%C3%B3n-75	David Zaizar	Peerless	LP-1355	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000116	Aguila Real	/recordings/aguila-real-2	Lola Beltrán	Peerless	7333	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000117	Agustina	/recordings/agustina-5	Antonio Tanguma	Peerless	5022	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000118	Ah Que Maria	/recordings/ah-que-maria-0	Cuco Sanchez	Peerless	3451	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000119	Ah! Pa’ Pulguita	/recordings/ah-pa%E2%80%99-pulguita-1	Los Broncos De Reynosa	Peerless	8431-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000120	Ah! Que Diantre De Maria	/recordings/ah-que-diantre-de-maria-0	Los Tecolines	Peerless	4292-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000121	Ahi Lo Trais	/recordings/ahi-lo-trais-1	Pedro Infante	Peerless	3694	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000122	Ahora	/recordings/ahora-8	Martha Triana	Peerless	2320	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000123	Ahora Mas Que Nunca	/recordings/ahora-mas-que-nunca-0	Carmen Del Real	Peerless	4401-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000124	Ahora No Eres Mia	/recordings/ahora-no-eres-mia-0	Orquesta Cha, Cha, Cha Continental	Peerless	4680A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000125	Ahora Que Me Siento Nylon	/recordings/ahora-que-me-siento-nylon-0	Pedro Infante	Peerless	2747	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000126	Ahora Que Traigo Ganas	/recordings/ahora-que-traigo-ganas-22	Las Golondrinas	Peerless	4792A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000127	Ahora Si Va En Serio Mi Amor	/recordings/ahora-si-va-en-serio-mi-amor-0	Beatriz Adriana	Peerless	11701-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000128	Ahora Soy Rico	/recordings/ahora-soy-rico-8	Pedro Infante	Peerless	4840-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000129	Ahora Tengo Un Amor	/recordings/ahora-tengo-un-amor-0	Los Alegres de Terán	Peerless	4919	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000130	Ahora Y Siempre	/recordings/ahora-y-siempre-6	Mario Alberto Rodríguez	Peerless	2309	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000131	Al Calor De Las Copas	/recordings/al-calor-de-las-copas	David Zaizar	Peerless	S-1644	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000132	Al Claro De La Luna	/recordings/al-claro-de-la-luna	Hermanas Aguila	Peerless	7073	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000133	Al Claro De La Luna	/recordings/al-claro-de-la-luna-0	Memo Salamanca	Peerless	7120	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000134	Al Compas Del Tuñare	/recordings/al-compas-del-tu%C3%B1are-0	Vicentico Valdés	Peerless	2564	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000135	Al Contado	/recordings/al-contado-5	Lola Beltrán	Peerless	4151-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000136	Al Derecho Y Al Reves	/recordings/al-derecho-y-al-reves-4	Pedro Infante	Peerless	4654A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000137	Al Derecho Y Al Reves	/recordings/al-derecho-y-al-reves-11	Pedro Infante	Peerless	S-1700	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000138	Al Llegar Diciembre	/recordings/al-llegar-diciembre-1	Lola Beltrán	Peerless	7805	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000139	Al Llegar Las Gaviotas	/recordings/al-llegar-las-gaviotas-0	Hermanos Zaizar	Peerless	4541A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000140	Al Mirarme En Tus Ojos	/recordings/al-mirarme-en-tus-ojos-0	Los Oros	Peerless	4384-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000141	Al Morir La Tarde	/recordings/al-morir-la-tarde-14	Trio Hermanos Michel	Peerless	LD-1175	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000142	Al Morir La Tarde	/recordings/al-morir-la-tarde-15	David Zaizar	Peerless	S-1528	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000143	Al Patriotico 201	/recordings/al-patriotico-201-0	Martin Y Malena	Peerless	2154	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000144	Al Pie De La Montaña	/recordings/al-pie-de-la-monta%C3%B1a-10	Lola Beltrán	Peerless	8550-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000145	Al Pie De La Montaña	/recordings/al-pie-de-la-monta%C3%B1a-16	Lola Beltrán	Peerless	LD-1160	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000146	Al Pie De Tu Reja	/recordings/al-pie-de-tu-reja-2	Hermanos Zaizar	Peerless	4382-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000147	Al Pie De Un Crucifijo	/recordings/al-pie-de-un-crucifijo-22	Los Galleros	Peerless	10046-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000148	Al Sur De La Frontera	/recordings/al-sur-de-la-frontera-10	Alberto Dominguez	Peerless	1600	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000149	Al Sur Del Bravo	/recordings/al-sur-del-bravo-0	Los Broncos De Reynosa	Peerless	12587-2-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000150	Al Tiempo	/recordings/al-tiempo-0	Carlos Madrigal	Peerless	4719B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000151	Al Ver	/recordings/al-ver-27	Carlos Y Gela	Peerless	7944-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000152	Alas De Plata	/recordings/alas-de-plata-15	La Prieta Linda	Peerless	7128	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000153	Alazan Del 56 Regimiento	/recordings/alazan-del-56-regimiento-0	Los Broncos De Reynosa	Peerless	7513	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000154	Albricias	/recordings/albricias-18	Los Tecolines	Peerless	4446-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000155	Albricias	/recordings/albricias-24	Salvador Huerta	Peerless	LP-2072	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000156	Albur	/recordings/albur-18	Hermanos Zaizar	Peerless	LP-2239	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000157	Albur De Amor	/recordings/albur-de-amor-65	Hermanos Recio	Peerless	10071-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000158	Albur De Amor	/recordings/albur-de-amor-84	David Zaizar	Peerless	LP-1977	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000159	Alegres Michoacanas	/recordings/alegres-michoacanas-1	Mariachi Mexico De Pepe Villa	Peerless	4391	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000160	Alegrias Del Charro	/recordings/alegrias-del-charro-0	Conjunto Del Maestro Heliodoro Oseguera	Peerless	4205-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000161	Alejandra	/recordings/alejandra-33	Pedro Infante	Peerless	LPL-185	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000162	Alevantate	/recordings/alevantate-3	Pedro Infante	Peerless	3306	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000163	Alevantate	/recordings/alevantate-5	Pedro Infante	Peerless	LP-1050	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000164	Alfonso Ramirez	/recordings/alfonso-ramirez	Mariachi De Alfredo Serna	Peerless	LD-530	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000165	Algo Se Me Va	/recordings/algo-se-me-va-3	Mariachi Blanco Y Negro	Peerless	lp-1878	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000166	Algun Dia	/recordings/algun-dia-26	Mariachi Miguel Diaz	Peerless	3994	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000167	Alguna Vez	/recordings/alguna-vez-4	Miguel Aceves Mejía	Peerless	2181	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000168	Alitas Rotas	/recordings/alitas-rotas-4	Manuel Lopez Ochoa	Peerless	8018-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000169	Alla En El Rancho Grande	/recordings/alla-en-el-rancho-grande-42	Pedro Infante	Peerless	2298	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000170	Alla En El Rancho Grande	/recordings/alla-en-el-rancho-grande-65	Hermanos Michel	Peerless	LD-706	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000171	Alla Por La Madrugada	/recordings/alla-por-la-madrugada	Amalia Macias	Peerless	PU-10003	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000172	Alla Tu	/recordings/alla-tu-1	Los Duendes	Peerless	5092	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000173	Allá En El Rancho Grande	/recordings/all%C3%A1-en-el-rancho-grande-64	Pedro Infante	Peerless	LPL-192	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000174	Allí Viene Martín Corona	/recordings/all%C3%AD-viene-mart%C3%ADn-corona-0	Dueto Monterrey	Peerless	3479	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000175	Alma Angelina	/recordings/alma-angelina-15	Dueto Aguila Y Sol	Peerless	8184-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000176	Alma Angelina	/recordings/alma-angelina-22	Hermanos Zaizar	Peerless	pee-1782	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000177	Alma Angelina	/recordings/alma-angelina-23	Hermanos Zaizar	Peerless	2351-7	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000178	Alma De Acero	/recordings/alma-de-acero-47	Lola Beltrán	Peerless	1774	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000179	Alma De Cristal	/recordings/alma-de-cristal-0	Juan Mendoza	Peerless	6100	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000180	Alma De Cristal	/recordings/alma-de-cristal-2	Los Duendes	Peerless	6069	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000181	Alma De Cristal	/recordings/alma-de-cristal-3	Memo Salamanca	Peerless	6088	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000182	Alma De Mi Grandota	/recordings/alma-de-mi-grandota-0	Dueto Aguila Y Sol	Peerless	8062-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000183	Alma Herida	/recordings/alma-herida-9	Hnas. Hernandez	Peerless	2785	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000184	Alma Hidalguense	/recordings/alma-hidalguense-2	Trio Alma Hidalguense	Peerless	LPL-397	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000185	Alma Jarocha	/recordings/alma-jarocha-2	Pedro Infante	Peerless	2747	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC000186	Alma Llanera	/recordings/alma-llanera-17	Orquesta De Juan S. Garrido	Peerless	2306	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
