recording_id	song_id	relationship_type	source_id	confidence	review_status
REC001393	SONG001061	exact_title	SRC0003	high	approved
REC001394	SONG001062	exact_title	SRC0003	high	approved
REC001395	SONG001063	exact_title	SRC0003	high	approved
REC001396	SONG001063	exact_title	SRC0003	high	approved
REC001397	SONG001064	exact_title	SRC0003	high	approved
REC001398	SONG001065	exact_title	SRC0003	high	approved
REC001399	SONG001066	exact_title	SRC0003	high	approved
REC001400	SONG001066	exact_title	SRC0003	high	approved
REC001401	SONG001067	exact_title	SRC0003	high	approved
REC001402	SONG001068	exact_title	SRC0003	high	approved
REC001403	SONG001069	exact_title	SRC0003	high	approved
REC001404	SONG001070	exact_title	SRC0003	high	approved
REC001405	SONG001071	exact_title	SRC0003	high	approved
REC001406	SONG001072	exact_title	SRC0003	high	approved
REC001407	SONG001073	exact_title	SRC0003	high	approved
REC001408	SONG001074	exact_title	SRC0003	high	approved
REC001409	SONG001075	exact_title	SRC0003	high	approved
REC001410	SONG001076	exact_title	SRC0003	high	approved
REC001411	SONG001076	exact_title	SRC0003	high	approved
REC001412	SONG001076	exact_title	SRC0003	high	approved
REC001413	SONG001077	exact_title	SRC0003	high	approved
REC001414	SONG001078	exact_title	SRC0003	high	approved
REC001415	SONG001079	exact_title	SRC0003	high	approved
REC001416	SONG001079	exact_title	SRC0003	high	approved
REC001417	SONG001079	exact_title	SRC0003	high	approved
REC001418	SONG001079	exact_title	SRC0003	high	approved
REC001419	SONG001080	exact_title	SRC0003	high	approved
REC001420	SONG001080	exact_title	SRC0003	high	approved
REC001421	SONG001080	exact_title	SRC0003	high	approved
REC001422	SONG001080	exact_title	SRC0003	high	approved
REC001423	SONG001080	exact_title	SRC0003	high	approved
REC001424	SONG001080	exact_title	SRC0003	high	approved
REC001425	SONG001081	exact_title	SRC0003	high	approved
REC001426	SONG001082	exact_title	SRC0003	high	approved
REC001427	SONG001083	exact_title	SRC0003	high	approved
REC001428	SONG001083	exact_title	SRC0003	high	approved
REC001429	SONG001083	exact_title	SRC0003	high	approved
REC001430	SONG001084	exact_title	SRC0003	high	approved
REC001431	SONG001085	exact_title	SRC0003	high	approved
REC001432	SONG001085	exact_title	SRC0003	high	approved
REC001433	SONG001086	exact_title	SRC0003	high	approved
REC001434	SONG001086	exact_title	SRC0003	high	approved
REC001435	SONG001087	exact_title	SRC0003	high	approved
REC001436	SONG001088	exact_title	SRC0003	high	approved
REC001437	SONG001089	exact_title	SRC0003	high	approved
REC001438	SONG001089	exact_title	SRC0003	high	approved
REC001439	SONG001090	exact_title	SRC0003	high	approved
REC001440	SONG001091	exact_title	SRC0003	high	approved
REC001441	SONG001092	exact_title	SRC0003	high	approved
REC001442	SONG001092	exact_title	SRC0003	high	approved
REC001443	SONG001093	exact_title	SRC0003	high	approved
REC001444	SONG001093	exact_title	SRC0003	high	approved
REC001445	SONG001094	exact_title	SRC0003	high	approved
REC001446	SONG001095	exact_title	SRC0003	high	approved
REC001447	SONG001095	exact_title	SRC0003	high	approved
REC001448	SONG001095	exact_title	SRC0003	high	approved
REC001449	SONG001096	exact_title	SRC0003	high	approved
REC001450	SONG001097	exact_title	SRC0003	high	approved
REC001451	SONG001097	exact_title	SRC0003	high	approved
REC001452	SONG001097	exact_title	SRC0003	high	approved
REC001453	SONG001098	exact_title	SRC0003	high	approved
REC001454	SONG001099	exact_title	SRC0003	high	approved
REC001455	SONG001099	exact_title	SRC0003	high	approved
REC001456	SONG001100	exact_title	SRC0003	high	approved
REC001457	SONG001100	exact_title	SRC0003	high	approved
REC001458	SONG001101	exact_title	SRC0003	high	approved
REC001459	SONG001102	exact_title	SRC0003	high	approved
REC001460	SONG001103	exact_title	SRC0003	high	approved
REC001461	SONG001103	exact_title	SRC0003	high	approved
REC001462	SONG001103	exact_title	SRC0003	high	approved
REC001463	SONG001104	exact_title	SRC0003	high	approved
REC001464	SONG001104	exact_title	SRC0003	high	approved
REC001465	SONG001105	exact_title	SRC0003	high	approved
REC001466	SONG001106	exact_title	SRC0003	high	approved
REC001467	SONG001107	exact_title	SRC0003	high	approved
REC001468	SONG001108	exact_title	SRC0003	high	approved
REC001469	SONG001109	exact_title	SRC0003	high	approved
REC001470	SONG001110	exact_title	SRC0003	high	approved
REC001471	SONG001111	exact_title	SRC0003	high	approved
REC001472	SONG001112	exact_title	SRC0003	high	approved
REC001473	SONG001113	exact_title	SRC0003	high	approved
REC001474	SONG001114	exact_title	SRC0003	high	approved
REC001475	SONG001115	exact_title	SRC0003	high	approved
REC001476	SONG001116	exact_title	SRC0003	high	approved
REC001477	SONG001117	exact_title	SRC0003	high	approved
REC001478	SONG001118	exact_title	SRC0003	high	approved
REC001479	SONG001119	exact_title	SRC0003	high	approved
REC001480	SONG001120	exact_title	SRC0003	high	approved
REC001481	SONG001121	exact_title	SRC0003	high	approved
REC001482	SONG001121	exact_title	SRC0003	high	approved
REC001483	SONG001122	exact_title	SRC0003	high	approved
REC001484	SONG001123	exact_title	SRC0003	high	approved
REC001485	SONG001124	exact_title	SRC0003	high	approved
REC001486	SONG001125	exact_title	SRC0003	high	approved
REC001487	SONG001126	exact_title	SRC0003	high	approved
REC001488	SONG001126	exact_title	SRC0003	high	approved
REC001489	SONG001126	exact_title	SRC0003	high	approved
REC001490	SONG001126	exact_title	SRC0003	high	approved
REC001491	SONG001127	exact_title	SRC0003	high	approved
REC001492	SONG001128	exact_title	SRC0003	high	approved
REC001493	SONG001129	exact_title	SRC0003	high	approved
REC001494	SONG001130	exact_title	SRC0003	high	approved
REC001495	SONG001131	exact_title	SRC0003	high	approved
REC001496	SONG001132	exact_title	SRC0003	high	approved
REC001497	SONG001133	exact_title	SRC0003	high	approved
REC001498	SONG001134	exact_title	SRC0003	high	approved
REC001499	SONG001134	exact_title	SRC0003	high	approved
REC001500	SONG001135	exact_title	SRC0003	high	approved
REC001501	SONG001136	exact_title	SRC0003	high	approved
REC001502	SONG001137	exact_title	SRC0003	high	approved
REC001503	SONG001137	exact_title	SRC0003	high	approved
REC001504	SONG001138	exact_title	SRC0003	high	approved
REC001505	SONG001139	exact_title	SRC0003	high	approved
REC001506	SONG001140	exact_title	SRC0003	high	approved
REC001507	SONG001141	exact_title	SRC0003	high	approved
REC001508	SONG001142	exact_title	SRC0003	high	approved
REC001509	SONG001143	exact_title	SRC0003	high	approved
REC001510	SONG001143	exact_title	SRC0003	high	approved
REC001511	SONG001144	exact_title	SRC0003	high	approved
REC001512	SONG001145	exact_title	SRC0003	high	approved
REC001513	SONG001146	exact_title	SRC0003	high	approved
REC001514	SONG001147	exact_title	SRC0003	high	approved
REC001515	SONG001148	exact_title	SRC0003	high	approved
REC001516	SONG001149	exact_title	SRC0003	high	approved
REC001517	SONG001150	exact_title	SRC0003	high	approved
REC001518	SONG001150	exact_title	SRC0003	high	approved
REC001519	SONG001151	exact_title	SRC0003	high	approved
REC001520	SONG001152	exact_title	SRC0003	high	approved
REC001521	SONG001152	exact_title	SRC0003	high	approved
REC001522	SONG001153	exact_title	SRC0003	high	approved
REC001523	SONG001154	exact_title	SRC0003	high	approved
REC001524	SONG001154	exact_title	SRC0003	high	approved
REC001525	SONG001154	exact_title	SRC0003	high	approved
REC001526	SONG001154	exact_title	SRC0003	high	approved
REC001527	SONG001154	exact_title	SRC0003	high	approved
REC001528	SONG001155	exact_title	SRC0003	high	approved
REC001529	SONG001156	exact_title	SRC0003	high	approved
REC001530	SONG001157	exact_title	SRC0003	high	approved
REC001531	SONG001158	exact_title	SRC0003	high	approved
REC001532	SONG001159	exact_title	SRC0003	high	approved
REC001533	SONG001160	exact_title	SRC0003	high	approved
REC001534	SONG001160	exact_title	SRC0003	high	approved
REC001535	SONG001160	exact_title	SRC0003	high	approved
REC001536	SONG001161	exact_title	SRC0003	high	approved
REC001537	SONG001161	exact_title	SRC0003	high	approved
REC001538	SONG001161	exact_title	SRC0003	high	approved
REC001539	SONG001161	exact_title	SRC0003	high	approved
REC001540	SONG001161	exact_title	SRC0003	high	approved
REC001541	SONG001161	exact_title	SRC0003	high	approved
REC001542	SONG001162	exact_title	SRC0003	high	approved
REC001543	SONG001162	exact_title	SRC0003	high	approved
REC001544	SONG001162	exact_title	SRC0003	high	approved
REC001545	SONG001163	exact_title	SRC0003	high	approved
REC001546	SONG001164	exact_title	SRC0003	high	approved
REC001547	SONG001165	exact_title	SRC0003	high	approved
REC001548	SONG001166	exact_title	SRC0003	high	approved
REC001549	SONG001167	exact_title	SRC0003	high	approved
REC001550	SONG001168	exact_title	SRC0003	high	approved
REC001551	SONG001169	exact_title	SRC0003	high	approved
REC001552	SONG001170	exact_title	SRC0003	high	approved
REC001553	SONG001170	exact_title	SRC0003	high	approved
REC001554	SONG001170	exact_title	SRC0003	high	approved
REC001555	SONG001171	exact_title	SRC0003	high	approved
REC001556	SONG001172	exact_title	SRC0003	high	approved
REC001557	SONG001173	exact_title	SRC0003	high	approved
REC001558	SONG001174	exact_title	SRC0003	high	approved
REC001559	SONG001174	exact_title	SRC0003	high	approved
REC001560	SONG001175	exact_title	SRC0003	high	approved
REC001561	SONG001176	exact_title	SRC0003	high	approved
REC001562	SONG001177	exact_title	SRC0003	high	approved
REC001563	SONG001178	exact_title	SRC0003	high	approved
REC001564	SONG001179	exact_title	SRC0003	high	approved
REC001565	SONG001180	exact_title	SRC0003	high	approved
REC001566	SONG001181	exact_title	SRC0003	high	approved
REC001567	SONG001182	exact_title	SRC0003	high	approved
REC001568	SONG001183	exact_title	SRC0003	high	approved
REC001569	SONG001183	exact_title	SRC0003	high	approved
REC001570	SONG001184	exact_title	SRC0003	high	approved
REC001571	SONG001185	exact_title	SRC0003	high	approved
REC001572	SONG001186	exact_title	SRC0003	high	approved
REC001573	SONG001186	exact_title	SRC0003	high	approved
REC001574	SONG001186	exact_title	SRC0003	high	approved
REC001575	SONG001187	exact_title	SRC0003	high	approved
REC001576	SONG001188	exact_title	SRC0003	high	approved
REC001577	SONG001189	exact_title	SRC0003	high	approved
REC001578	SONG001190	exact_title	SRC0003	high	approved
REC001579	SONG001191	exact_title	SRC0003	high	approved
REC001580	SONG001191	exact_title	SRC0003	high	approved
REC001581	SONG001192	exact_title	SRC0003	high	approved
REC001582	SONG001193	exact_title	SRC0003	high	approved
REC001583	SONG001194	exact_title	SRC0003	high	approved
REC001584	SONG001195	exact_title	SRC0003	high	approved
REC001585	SONG001196	exact_title	SRC0003	high	approved
REC001586	SONG001197	exact_title	SRC0003	high	approved
REC001587	SONG001197	exact_title	SRC0003	high	approved
REC001588	SONG001197	exact_title	SRC0003	high	approved
REC001589	SONG001198	exact_title	SRC0003	high	approved
REC001590	SONG001198	exact_title	SRC0003	high	approved
REC001591	SONG001199	exact_title	SRC0003	high	approved
REC001592	SONG001200	exact_title	SRC0003	high	approved
REC001593	SONG001200	exact_title	SRC0003	high	approved
REC001594	SONG001201	exact_title	SRC0003	high	approved
REC001595	SONG001202	exact_title	SRC0003	high	approved
REC001596	SONG001203	exact_title	SRC0003	high	approved
REC001597	SONG001204	exact_title	SRC0003	high	approved
REC001598	SONG001205	exact_title	SRC0003	high	approved
REC001599	SONG001206	exact_title	SRC0003	high	approved
REC001600	SONG001207	exact_title	SRC0003	high	approved
REC001601	SONG001208	exact_title	SRC0003	high	approved
REC001602	SONG001209	exact_title	SRC0003	high	approved
REC001603	SONG001210	exact_title	SRC0003	high	approved
REC001604	SONG001210	exact_title	SRC0003	high	approved
REC001605	SONG001210	exact_title	SRC0003	high	approved
REC001606	SONG001210	exact_title	SRC0003	high	approved
REC001607	SONG001210	exact_title	SRC0003	high	approved
REC001608	SONG001211	exact_title	SRC0003	high	approved
REC001609	SONG001212	exact_title	SRC0003	high	approved
REC001610	SONG001213	exact_title	SRC0003	high	approved
REC001611	SONG001213	exact_title	SRC0003	high	approved
REC001612	SONG001214	exact_title	SRC0003	high	approved
REC001613	SONG001214	exact_title	SRC0003	high	approved
REC001614	SONG001215	exact_title	SRC0003	high	approved
REC001615	SONG001216	exact_title	SRC0003	high	approved
REC001616	SONG001217	exact_title	SRC0003	high	approved
REC001617	SONG001218	exact_title	SRC0003	high	approved
REC001618	SONG001219	exact_title	SRC0003	high	approved
REC001619	SONG001220	exact_title	SRC0003	high	approved
REC001620	SONG001221	exact_title	SRC0003	high	approved
REC001621	SONG001222	exact_title	SRC0003	high	approved
REC001622	SONG001223	exact_title	SRC0003	high	approved
REC001623	SONG001224	exact_title	SRC0003	high	approved
REC001624	SONG001225	exact_title	SRC0003	high	approved
REC001625	SONG001225	exact_title	SRC0003	high	approved
REC001626	SONG001226	exact_title	SRC0003	high	approved
REC001627	SONG001227	exact_title	SRC0003	high	approved
REC001628	SONG001228	exact_title	SRC0003	high	approved
REC001629	SONG001228	exact_title	SRC0003	high	approved
REC001630	SONG001228	exact_title	SRC0003	high	approved
REC001631	SONG001229	exact_title	SRC0003	high	approved
REC001632	SONG001229	exact_title	SRC0003	high	approved
REC001633	SONG001230	exact_title	SRC0003	high	approved
REC001634	SONG001231	exact_title	SRC0003	high	approved
REC001635	SONG001232	exact_title	SRC0003	high	approved
REC001636	SONG001233	exact_title	SRC0003	high	approved
REC001637	SONG001234	exact_title	SRC0003	high	approved
REC001638	SONG001234	exact_title	SRC0003	high	approved
REC001639	SONG001234	exact_title	SRC0003	high	approved
REC001640	SONG001235	exact_title	SRC0003	high	approved
REC001641	SONG001236	exact_title	SRC0003	high	approved
REC001642	SONG001237	exact_title	SRC0003	high	approved
REC001643	SONG001238	exact_title	SRC0003	high	approved
REC001644	SONG001239	exact_title	SRC0003	high	approved
REC001645	SONG001240	exact_title	SRC0003	high	approved
REC001646	SONG001241	exact_title	SRC0003	high	approved
REC001647	SONG001241	exact_title	SRC0003	high	approved
REC001648	SONG001241	exact_title	SRC0003	high	approved
REC001649	SONG001242	exact_title	SRC0003	high	approved
REC001650	SONG001243	exact_title	SRC0003	high	approved
REC001651	SONG001244	exact_title	SRC0003	high	approved
REC001652	SONG001244	exact_title	SRC0003	high	approved
REC001653	SONG001244	exact_title	SRC0003	high	approved
REC001654	SONG001245	exact_title	SRC0003	high	approved
REC001655	SONG001246	exact_title	SRC0003	high	approved
REC001656	SONG001246	exact_title	SRC0003	high	approved
REC001657	SONG001247	exact_title	SRC0003	high	approved
REC001658	SONG001247	exact_title	SRC0003	high	approved
REC001659	SONG001248	exact_title	SRC0003	high	approved
REC001660	SONG001249	exact_title	SRC0003	high	approved
REC001661	SONG001250	exact_title	SRC0003	high	approved
REC001662	SONG001251	exact_title	SRC0003	high	approved
REC001663	SONG001252	exact_title	SRC0003	high	approved
REC001664	SONG001253	exact_title	SRC0003	high	approved
REC001665	SONG001253	exact_title	SRC0003	high	approved
REC001666	SONG001253	exact_title	SRC0003	high	approved
REC001667	SONG001254	exact_title	SRC0003	high	approved
REC001668	SONG001254	exact_title	SRC0003	high	approved
REC001669	SONG001255	exact_title	SRC0003	high	approved
REC001670	SONG001256	exact_title	SRC0003	high	approved
REC001671	SONG001256	exact_title	SRC0003	high	approved
REC001672	SONG001256	exact_title	SRC0003	high	approved
REC001673	SONG001257	exact_title	SRC0003	high	approved
REC001674	SONG001258	exact_title	SRC0003	high	approved
REC001675	SONG001259	exact_title	SRC0003	high	approved
REC001676	SONG001260	exact_title	SRC0003	high	approved
REC001677	SONG001261	exact_title	SRC0003	high	approved
REC001678	SONG001262	exact_title	SRC0003	high	approved
REC001679	SONG001263	exact_title	SRC0003	high	approved
