unit_candidate_id	source_id	source_row	release_title	product_title	release_url	artist_name	artist_entity_type	matched_performer_id	matched_group_id	track_number_in_source_extract	candidate_title	source_tracklist_status	source_extract_method	existing_recording_id	existing_song_id	candidate_status	review_reason	current_song_id	current_recording_id	recalculated_status
UNIT0113-17-063	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			63	20. La Bandolera - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-064	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			64	DISCO NUMERO 4	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-065	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			65	1. Ya Se Marcho - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-066	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			66	2. Masculino Y Femenino - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-067	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			67	3. El Cangrejito Enamorado - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-068	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			68	4. Se La Llevo El Tren - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-069	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			69	5. Lorenza - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-070	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			70	6. Linda Muchachita - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-071	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			71	7. Carita De Cielo - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-072	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			72	8. Amor Por Computadora - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-073	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			73	9. La Burra Y La Chiva - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-074	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			74	10. Mi Cumbion - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-075	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			75	11. Mis Zapatos Viejos- Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-076	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			76	12. Los Algodones - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-077	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			77	13. El Pescador Triste - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-078	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			78	14. El Telefono - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-079	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			79	15. Mi Primavera - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-080	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			80	16. La Revancha - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-081	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			81	17. Cinturita De Jabon - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-082	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			82	18. Fiesta De Cumpleaños - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-083	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			83	19. El Escorpion - Rodolfo Aicardi	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-084	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			84	20. La Bruja - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-085	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			85	DISCO NUMERO 5	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-086	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			86	1. Que No Quede Huella - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-087	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			87	2. No Peliemos Tanto - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-088	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			88	3. El Lamento De Tu Voz - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-089	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			89	4. Limoncito Con Ron - Rodolfo Aicardi	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-090	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			90	5. Borremos El Pasado - Rodolfo Aicardi	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-091	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			91	6. El Baile Del Brinquito - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-092	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			92	7. Tengo Celos - Rodolfo Aicardi Con Los Idolos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-093	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			93	8. Brisa Sala - Rodolfo Aicardi Con Los Idolos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-094	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			94	9. El Ciclon - La Sonora Dinamita	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-095	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			95	10. El Jardinero - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-096	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			96	11. La Hamaca Raya - Rodolfo Aicardi Con Los Bestiales	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-097	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			97	12. Se Va La Vida - Rodolfo Aicardi Con Los Hermanos Aicardi	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-098	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			98	13. Muchachita Del Oriente - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-099	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			99	14. Ya Voy Hacia Ti - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-100	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			100	15. Lindo Clavelito - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-101	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			101	16. Negra Candela - Los Hispanos	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-102	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			102	17. No Me Alcanza - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-103	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			103	18. Veinte Años - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-104	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			104	19. La Ladrona - Rodolfo Aicardi Con El Grupo Monteadentro	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-17-105	SRC0002	17	USB - Colección 100 Exitos de Rodolfo Aicardi	USB - Colección 100 Exitos de Rodolfo Aicardi	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-exitos-de-rodolfo-aicardi/	Rodolfo Aicardi	performer			105	20. Provinciana - Rodolfo Aicardi Y Su Tipica Ra7	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	artist_not_matched_to_authority			review_required_no_current_match
UNIT0113-19-001	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	1	Buscandote	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004585	REC006009	already_matched_current_authority
UNIT0113-19-002	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	2	Dale Al Bombo	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004586	REC006010	already_matched_current_authority
UNIT0113-19-003	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	3	Dime Que Paso	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004587	REC006011	already_matched_current_authority
UNIT0113-19-004	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	4	Duelo De Picoteros	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004588	REC006012	already_matched_current_authority
UNIT0113-19-005	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	5	El Son Del Caballo	partial_11_of_30	short_description	REC005566	SONG004221	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG004221	REC005566	already_matched_current_authority
UNIT0113-19-006	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	6	Fuma El Barco	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004589	REC006013	already_matched_current_authority
UNIT0113-19-007	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	7	Las Caleñas Son Como Las Flores	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004590	REC006014	already_matched_current_authority
UNIT0113-19-008	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	8	Las Cabañuelas	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004591	REC006015	already_matched_current_authority
UNIT0113-19-009	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	9	Patrona De Los Reclusos	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated	SONG004592	REC006016	already_matched_current_authority
UNIT0113-19-010	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	10	Sobre Las Olas	partial_11_of_30	short_description	REC004754;REC004755	SONG003572	REVIEW_REQUIRED	recording_title_exists;song_title_exists;source_tracklist_partial_or_estimated	SONG003572	REC004754;REC004755	already_matched_current_authority
UNIT0113-19-011	SRC0002	19	USB - Historia Musical | The Latin Brothers	USB - Historia Musical | The Latin Brothers	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-historia-musical-de-latin-brothers/	The Latin Brothers	group		GRP0252	11	30 Canciones	partial_11_of_30	short_description			REVIEW_REQUIRED	source_tracklist_partial_or_estimated			review_required_no_current_match
UNIT0113-20-001	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	1	La Danza del Mono	complete_or_exceeds_track_count	description_tab	REC005527	SONG004188	REVIEW_REQUIRED	recording_title_exists;song_title_exists	SONG004188	REC005527	already_matched_current_authority
UNIT0113-20-002	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	2	Cumbia y Nada Más	complete_or_exceeds_track_count	description_tab	REC005528	SONG004189	REVIEW_REQUIRED	recording_title_exists;song_title_exists	SONG004189	REC005528	already_matched_current_authority
UNIT0113-20-003	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	3	Trueno | Feat. Fruko	complete_or_exceeds_track_count	description_tab			REVIEW_REQUIRED	new_title_complete_source_artist_matched			review_required_no_current_match
UNIT0113-20-004	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	4	Cumbia de Mis Penas	complete_or_exceeds_track_count	description_tab	REC005530	SONG004191	REVIEW_REQUIRED	recording_title_exists;song_title_exists	SONG004191	REC005530	already_matched_current_authority
UNIT0113-20-005	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	5	Afrocumbé	complete_or_exceeds_track_count	description_tab	REC005531	SONG004192	REVIEW_REQUIRED	recording_title_exists;song_title_exists	SONG004192	REC005531	already_matched_current_authority
UNIT0113-20-006	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	6	La Chula Loba	complete_or_exceeds_track_count	description_tab	REC005532	SONG004193	REVIEW_REQUIRED	recording_title_exists;song_title_exists	SONG004193	REC005532	already_matched_current_authority
UNIT0113-20-007	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	7	El Aguacero	complete_or_exceeds_track_count	description_tab	REC001336;REC001337;REC001338;REC005533;REC005540	SONG001020	REVIEW_REQUIRED	recording_title_exists;song_title_exists	SONG001020	REC001336;REC001337;REC001338;REC005533;REC005540	already_matched_current_authority
UNIT0113-20-008	SRC0002	20	Cumbia y Nada Más	LP - Cumbia y Nada Más | Afrosound	https://tiendadiscosfuentes.com/productos/vinilos/lp-cumbia-y-nada-mas/	Afrosound	group		GRP0257	8	Mardito	complete_or_exceeds_track_count	description_tab	REC005534	SONG004194	REVIEW_REQUIRED	recording_title_exists;song_title_exists	SONG004194	REC005534	already_matched_current_authority
