
----- authority/staging/unit0119/UNIT0119_PROMOTION_READY_FROM_RECOVERY.tsv -----

----- authority/staging/unit0119/UNIT0119_STILL_REVIEW_REQUIRED.tsv -----
final_candidate_title	14. Cumbia Marinera	1
final_candidate_title	14. El Telefono	1
final_candidate_title	14. Ni Cuerpo Ni Corazon	1
final_candidate_title	14. Ojitos Hechiceros	1
final_candidate_title	14. Ya Voy Hacia Ti	1
final_candidate_title	15. Adios Adios Corazon	1
final_candidate_title	15. El Maestro	1
final_candidate_title	15. Lindo Clavelito	1
final_candidate_title	15. Mi Primavera	1
final_candidate_title	15. Quiero Que Me Des Tu Amor	1
final_candidate_title	16. El Tizon	1
final_candidate_title	16. La Revancha	1
final_candidate_title	16. Los Cien Años De Macondo	1
final_candidate_title	16. Negra Candela	1
final_candidate_title	16. Pelaita	1
final_candidate_title	17. Cinturita De Jabon	1
final_candidate_title	17. Manuelito Barrios	1
final_candidate_title	17. No Me Alcanza	1
final_candidate_title	17. Sin Corazon En El Pecho	1
final_candidate_title	17. Vagabundo Soy	1
final_candidate_title	18. Carola	1
final_candidate_title	18. Casi Casi	1
final_candidate_title	18. Fiesta De Cumpleaños	1
final_candidate_title	18. La Colegiala	1
final_candidate_title	18. Veinte Años	1
final_candidate_title	19. El Escorpion	1
final_candidate_title	19. Entonces Cuando	1
final_candidate_title	19. La Cuñadita	1
final_candidate_title	19. La Ladrona	1
final_candidate_title	19. Por Favor Olvidame	1
final_candidate_title	1. Adonay	1
final_candidate_title	1. El Lunarcito	1
final_candidate_title	1. La Cerveza	1
final_candidate_title	1. Que No Quede Huella	1
final_candidate_title	1. Ya Se Marcho	1
final_candidate_title	20. Botellita De Ron	1
final_candidate_title	20. Cara Carita	1
final_candidate_title	20. La Bandolera	1
final_candidate_title	20. La Bruja	1
final_candidate_title	20. Provinciana	1
final_candidate_title	2. Dile	1
final_candidate_title	2. El Preso	1
final_candidate_title	2. Masculino Y Femenino	1
final_candidate_title	2. No Peliemos Tanto	1
final_candidate_title	2. Plegaria	1
final_candidate_title	3. Daniela	1
final_candidate_title	3. El Cangrejito Enamorado	1
final_candidate_title	3. El Lamento De Tu Voz	1
final_candidate_title	3. Ocho Dias	1
final_candidate_title	3. Yo No Fui	1
final_candidate_title	4. Limoncito Con Ron	1
final_candidate_title	4. Los Domingos	1
final_candidate_title	4. Perdido Y Borracho	1
final_candidate_title	4. Se La Llevo El Tren	1
final_candidate_title	4. Triste Diciembre -Los Hispanos	1
final_candidate_title	5. Boquita De Caramelo	1
final_candidate_title	5. Borremos El Pasado	1
final_candidate_title	5. Feliz Nochebuena	1
final_candidate_title	5. La Suegra	1
final_candidate_title	5. Lorenza	1
final_candidate_title	6. Chan Con Chan	1
final_candidate_title	6. Donde Estas Mariana	1
final_candidate_title	6. El Baile Del Brinquito	1
final_candidate_title	6. Linda Muchachita	1
final_candidate_title	6. Me Voy Pa Macondo	1
final_candidate_title	7. Carita De Cielo	1
final_candidate_title	7. La Misma Vaina	1
final_candidate_title	7. Tabaco Y Ron	1
final_candidate_title	7. Tengo Celos	1
final_candidate_title	7. Ya Para Que	1
final_candidate_title	8. Amor Por Computadora	1
final_candidate_title	8. Asi Empezaron Papa Y Mama	1
final_candidate_title	8. Brisa Sala	1
final_candidate_title	8. Cantares De Navidad	1
final_candidate_title	8. Penas Por Un Amor	1
final_candidate_title	9. El Ciclon	1
final_candidate_title	9. La Burra Y La Chiva	1
final_candidate_title	9. La Conoci Un Domingo	1
final_candidate_title	9. Linda Rosa	1
final_candidate_title	9. Muchachita Celosa	1
final_candidate_title	Adiós Compay Gato	1
final_candidate_title	Aires de Navidad / Los Titanes	1
final_candidate_title	Alegre Petición	1
final_candidate_title	A San Lázaro (Babalú)	1
final_candidate_title	Bella es la Navida / Ricardo Ray	1
final_candidate_title	Celos de Amor	1
final_candidate_title	Cumbia Cienaguera	1
final_candidate_title	Cumbia en Do Menor	1
final_candidate_title	Cumbia Sampuesana	1
final_candidate_title	DISCO NUMERO 1	1
final_candidate_title	DISCO NUMERO 2	1
final_candidate_title	DISCO NUMERO 3	1
final_candidate_title	DISCO NUMERO 4	1
final_candidate_title	DISCO NUMERO 5	1
final_candidate_title	Dos Mujeres	1
final_candidate_title	Echele Agua a la Sopa	1
final_candidate_title	El Carretero	1
final_candidate_title	El Duende Alegre	1
final_candidate_title	El Enredo	1
final_candidate_title	El Hijo Ausente / Pastor López y Su Combo	1
final_candidate_title	El Pesebre / Afrosound	1
final_candidate_title	El Que Siembra Su Maíz	1
final_candidate_title	El Tirabuzón	1
final_candidate_title	El Toro Miura	1
final_candidate_title	En la Madrugá	1
final_candidate_title	En la Nochebuena / La Sonora Matancera	1
final_candidate_title	Entre Rejas	1
final_candidate_title	Esta Noche es Mía	1
final_candidate_title	Feliz Nochebuena / Los Hispanos	1
final_candidate_title	Festival en Guararé	1
final_candidate_title	Grito Vagabundo / Guillermo Buitrago	1
final_candidate_title	ÍNTIMO	1
final_candidate_title	La Boquitrompona	1
final_candidate_title	La Dulce Toma	1
final_candidate_title	La Encomienda	1
final_candidate_title	La Morena Encarnación	1
final_candidate_title	La Ñeca	1
final_candidate_title	La Sombra de Tu Sonrisa	1
final_candidate_title	Las Piponchas	1
final_candidate_title	La Zenaida	1
final_candidate_title	Los Sabanales	1
final_candidate_title	Lupita	1
final_candidate_title	Malao de Caña	1
final_candidate_title	Maldita Navidad / Gabriel Romero y Su Orquesta	1
final_candidate_title	Mata E Caña	1
final_candidate_title	Mi Novia de Malas	1
final_candidate_title	Mira Que Eres LInda	1
final_candidate_title	Nuevamente	1
final_candidate_title	Pascua en Navidad / Luis Felipe González	1
final_candidate_title	Playas Marinas	1
final_candidate_title	Que lo DIga Ella	1
final_candidate_title	Ron de Vinola / Guillermo Buitrago	1
final_candidate_title	Santo Domingo	1
final_candidate_title	También puedes escucharlo en las plataformas digitales:	1
