song_id	canonical_song_title	alternate_titles	composer	lyricist	country	language	source_id	confidence	review_status	created_at	updated_at
SONG001260	El Lago De Los Cisnes						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001261	El Latigazo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001262	El Lavadero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001263	El Lechero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001264	El Leon Verde						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001265	El Libro Azul						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001266	El Lilongo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001267	El Limpiabotas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001268	El Lirico						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001269	El Llorar						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001270	El Loco						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001271	El Lucero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001272	El Mala Estrella						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001273	El Mambo Del Taconazo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001274	El Mamey						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001275	El Manicero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001276	El Mano Negra VS El Ojo De Vidrio						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001277	El Marcianito Bzz-Bzz						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001278	El Mariachi						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001279	El Marido Vacilador						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001280	El Marranito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001281	El Martir Azteca						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001282	El Mas Grande						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001283	El Mata Cuervos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001284	El Matarile						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001285	El Mercado de Mazatlan						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001286	El Mil Amores						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001287	El Minero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001288	El Misterio Del Mundo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001289	El Mocho Lencho						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001290	El Moro De Cumpas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001291	El Morrongo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001292	El Mosco Cacheton						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001293	El Mosquito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001294	El Mosquito - La Del Moño Colorado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001295	El Mosquito Americano						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001296	El Motivoso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001297	El Muchacho Alegre						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001298	El Mundo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001299	El Mundo Engañoso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001300	El Mundo Es Mio						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001301	El Mundo Es Mio?						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001302	El Muñeco De Cuerda						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001303	El Naranjo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001304	El Novillo Despuntado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001305	El Nublinazo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001306	El Nuevo Desterrado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001307	El Nuevo Mezquite						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001308	El Nuevo Querreque						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001309	El Organillero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001310	El Otro Lado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001311	El Pachuco Bailarin						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001312	El Paisano De Jalon						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001313	El Pajarillo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001314	El Pajaro Cardenal						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001315	El Pajaro Carpintero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001316	El Pajaro Cu						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001317	El Pajaro Desplumado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001318	El Palmero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001319	El Palomo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001320	El Panadero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001321	El Panza Larga						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001322	El Papalote						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001323	El Papelerito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001324	El Parrandero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001325	El Parrandero De Tepito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001326	El Pasacalles						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001327	El Pasajero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001328	El Paseante						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001329	El Pastor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001330	El Patito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001331	El Pato Lucas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001332	El Pecador						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001333	El Peine						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001334	El Peor De Los Castigos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001335	El Perdido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001336	El Perdiguero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001337	El Perico Loro						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001338	El Perro Y Ella						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001339	El Pescado Nadador						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001340	El Pichirilo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001341	El Piojo Y La Pulga						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001342	El Pirul						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001343	El Pisoton						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001344	El Pitirre						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001345	El Plebeyo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001346	El Potrancon						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001347	El Potro Lobo Gateado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001348	El Preso Numero Nueve						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001349	El Primer Beso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001350	El Principe						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001351	El Profesor De Canto						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001352	El Profugo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001353	El Pávido Návido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001354	El Quelite						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001355	El Quinto						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001356	El Quita Penas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001357	El Quiubole						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001358	El Ramalazo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001359	El Ranchero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001360	El Ranchero Afamado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001361	El Ranchero Potosino						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001362	El Rascapetate						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001363	El Rayazo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001364	El Reacatan						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001365	El Rebelde						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001366	El Rebozo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001367	El Recadito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001368	El Recuerdo De Tu Amor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001369	El Relampago						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001370	El Reloj						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001371	El Remero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001372	El Renegado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001373	El Revoltillo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001374	El Revolucionario						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001375	El Rey De Los Chiviricos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001376	El Rey Del Falsete						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001377	El Riflero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001378	El Rosal De Mi Huerta						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001379	El Rosario De Mi Madre						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001380	El Rostro Mío						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001381	El Run Run						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001382	El Samuelazo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001383	El San Mateo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001384	El Satelite Sputnik						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001385	El Sauce Y La Palma						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001386	El Siete Dias						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001387	El Silencio De La Noche						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001388	El Sinaloense						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001389	El Sinverguenza						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001390	El Siquisiri						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001391	El Sobre						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001392	El Sol Se Pone						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001393	El Soldado De Levita						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001394	El Solitario						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001395	El Solterito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001396	El Solteron						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001397	El Sombrero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001398	El Son Se Fue De Cuba						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001399	El Sostenedor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001400	El Sube Y Baja						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001401	El Suby Gallego						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001402	El Sueño						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001403	El Sureño						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001404	El Taconcito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001405	El Talonazo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001406	El Tecatero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001407	El Tecoloche Chicoteado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001408	El Tecolote						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001409	El Tejano Enamorado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001410	El Tejocote Verde						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001411	El Telefonito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001412	El Tesmo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001413	El Tiburon						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001414	El Tigre De Yautepec						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001415	El Tilingo-Lingo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001416	El Tio Juan						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001417	El Tirador Balona						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001418	El Tiro De Gracia						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001419	El Topetan						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001420	El Torito Jarocho						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001421	El Toro						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001422	El Toro Bermejo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001423	El Toro De Las Bajadas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001424	El Toro Huasteco						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001425	El Toro Mambo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001426	El Toro Matrero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001427	El Toro Requeson						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001428	El Toro Y La Luna						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001429	El Tranchete						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001430	El Travieso Don Rafael						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001431	El Tren						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001432	El Tren De La Victoria						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001433	El Tren Sin Pasajeros						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001434	El Triste						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001435	El Trovador						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001436	El Trovador Norteño						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001437	El Tunel						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001438	El Ultimo Adiós						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001439	El Ultimo Albur						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001440	El Ultimo Aviso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001441	El Ultimo Golpe						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001442	El Vacilón						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001443	El Vagabundo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001444	El Vago						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001445	El Vaquero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001446	El Vato Gacho						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001447	El Venadito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001448	El Vida Alegre						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001449	El Vista Hermosa						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001450	El Volado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001451	El Volador						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001452	El Ya-Ya						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001453	El Yeri Yeri						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001454	El Zacamandú						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001455	El Zapateado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001456	El Zopilote						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001457	El Zopilote Mojado						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001458	El Zorro De Ojinaga						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001459	El Zorro Mexicano						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001460	Elia						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001461	Elisa						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001462	Ella						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001463	Ella Se Fue						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001464	Ella Volvio						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001465	Ella Y Camino De Guanajuato						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001466	Eloisa						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001467	Eloy Cavazos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001468	Elpidio Paso						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001469	Elvia						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001470	Embrujo De Conga						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001471	Embustero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001472	Emeterio Cantu						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001473	Emilia						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001474	En Adelante						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001475	En Algun Lugar Del Mundo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001476	En Donde Esta Mi Saxofon						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001477	En El Mismo Lugar						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001478	En La Esquina						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001479	En La Orilla Del Mar						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001480	En Mala Hora						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001481	En Mi Libro						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001482	En Mi Mesa Favorita						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001483	En Mi Pensamiento						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001484	En Que Idioma Te Lo Digo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001485	En Que Quedamos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001486	En Que Quedamos Por Fin						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001487	En Ti						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001488	En Toda La Chapa						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001489	En Tu Dia						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001490	En Tu Ventana						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001491	En Un Apuro						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001492	En Un Ladrillo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001493	En Una Cajita De Oro						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001494	Enamorada						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001495	Enamorado De Ti						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001496	Enamorado Perdido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001497	Engañame						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001498	Engañame Otra Vez						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001499	Engañosa Y Cobarde						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001500	Entrale En Ayunas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001501	Entre Cadenas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001502	Entre Copa Y Copa						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001503	Entre Cuatro Paredes						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001504	Equivocada						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001505	Eran Cuatro De A Caballo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001506	Eras Espejismo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001507	Eres Cobarde						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001508	Eres Como La Piedra						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001509	Eres Embustera						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001510	Eres Insoportable						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001511	Eres Tu						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001512	Errante						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001513	Errante Pajarillo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001514	Errante Y Vagabundo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001515	Es Alto Y Bien Parecido						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001516	Es Amor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001517	Es Bueno El Desorden						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001518	Es Imposible						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001519	Es Inutil						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001520	Es La Aventura						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001521	Es La Vida						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001522	Es Mejor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001523	Es Musica Es Amor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001524	Es Por Demas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001525	Es Puro Cuento						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001526	Es Tan Bueno						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001527	Esa Es La Puerta						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001528	Esas Nubes Se Van A Borrar						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001529	Escandalo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001530	Escandolo						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001531	Escarcha						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001532	Esclava Del Dolor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001533	Escucha Bien						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001534	Escuchame Al Telefono						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001535	Eso Es Lo Que Querias						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001536	Eso Merece Un Trago						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001537	Eso Si						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001538	Esos Altos De Jalisco						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001539	Esos Peridicos						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001540	Espada De Oro						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001541	España Cañi						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001542	España, Mi Bella Espana						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001543	España, Mi Bella España						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001544	Españolerias						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001545	Especialesta En Chamacas						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001546	Espejismo De Un Bracero						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001547	Espejito						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001548	Espera						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001549	Esperame						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001550	Esperando						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001551	Esperando Por Ti						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001552	Esperanza De Amor						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001553	Esperándote						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001554	Espina Traidora						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001555	Espinita						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
SONG001556	Espuelas De Oro						SRC0001	medium	approved_title_candidate	2026-06-16	2026-06-16
